SIGLA,IDENTIFICA,EMPRESA,AREA,YACIMIENTO,FORMACION,CUENCA_1,PROVINCIA,COTA,PROFUNDIDA,CLASIFICAC,SUBCLASIFI,TIPO_RECUR,SUB_TIPO_R,GASPLUS,TIPO_POZO,TIPO_EXTRA,TIPO_ESTAD,FECHA_INIC,FECHA_FIN_,ASFECHA_IN,FECHA_F_01,CUENCA_2,TIPO,UBICACION,GEOJSON,geometry
AS.Md.LV-76,146295,YPF S.A.,LA VENTANA (LAV),LA VENTANA (LAV),rio blanco,CUYANA,Mendoza,809.34 m,2398 m,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,A Abandonar,,,,,CUYANA,Productiva,ONSHORE,"{""type"":""MultiPolygon"",""coordinates"":[[[[-68.4040036110944,-31.9528876036087],[-68.4022827263489,-31.9572002952707],[-68.3763285573135,-31.9795198493526],[-68.3702911008289,-31.989056012214],[-68.3457378826344,-32.0187996154114],[-68.2971380474481,-32.13",POINT (-68.66991361 -33.32289235)
YPF.Md.B.IA-486,146117,YPF S.A.,BARRANCAS (BAR),BARRANCAS (BRC),conglomerado rojo inferior,CUYANA,Mendoza,880.99 m,2450 m,SERVICIO,INYECTOR DE AGUA,CONVENCIONAL,No informado,no,Inyección de Agua,Sin Sistema de Extracción,En Inyección Efectiva,2002-11-30,2002-12-23,2002-12-27,2003-01-03,CUYANA,Productiva,ONSHORE,"{""type"":""MultiPolygon"",""coordinates"":[[[[-68.4040036110944,-31.9528876036087],[-68.4022827263489,-31.9572002952707],[-68.3763285573135,-31.9795198493526],[-68.3702911008289,-31.989056012214],[-68.3457378826344,-32.0187996154114],[-68.2971380474481,-32.13",POINT (-68.77423163 -33.15585005)
YPF.Md.Vi-4,146131,YPF S.A.,VIZCACHERAS (VIZ),VIZCACHERAS (VIZ),papagayo,CUYANA,Mendoza,920.1 m,2519 m,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,CUYANA,Productiva,ONSHORE,"{""type"":""MultiPolygon"",""coordinates"":[[[[-68.4040036110944,-31.9528876036087],[-68.4022827263489,-31.9572002952707],[-68.3763285573135,-31.9795198493526],[-68.3702911008289,-31.989056012214],[-68.3457378826344,-32.0187996154114],[-68.2971380474481,-32.13",POINT (-68.42504268 -33.55972368)
YPF.Md.BS.a-18,146190,YPF S.A.,BARRANCAS (BAR),BARRANCAS SUR (Z049),conglomerado rojo inferior,CUYANA,Mendoza,864.77 m,2967 m,EXPLOTACION,AVANZADA,CONVENCIONAL,No informado,no,Otro tipo,Bombeo Mecánico,En Reserva para Recup. Sec./Asist.,2013-11-04,2013-12-12,2013-12-18,2014-01-04,CUYANA,Productiva,ONSHORE,"{""type"":""MultiPolygon"",""coordinates"":[[[[-68.4040036110944,-31.9528876036087],[-68.4022827263489,-31.9572002952707],[-68.3763285573135,-31.9795198493526],[-68.3702911008289,-31.989056012214],[-68.3457378826344,-32.0187996154114],[-68.2971380474481,-32.13",POINT (-68.82686046 -33.24172826)
YPF.Md.Vi.a-1059,146191,YPF S.A.,VIZCACHERAS (VIZ),VIZCACHERAS (VIZ),barrancas,CUYANA,Mendoza,949.16 m,2180 m,EXPLOTACION,AVANZADA,CONVENCIONAL,No informado,no,Petrolífero,Electrosumergible,Extracción Efectiva,2013-12-10,2013-12-21,2013-12-23,2014-01-04,CUYANA,Productiva,ONSHORE,"{""type"":""MultiPolygon"",""coordinates"":[[[[-68.4040036110944,-31.9528876036087],[-68.4022827263489,-31.9572002952707],[-68.3763285573135,-31.9795198493526],[-68.3702911008289,-31.989056012214],[-68.3457378826344,-32.0187996154114],[-68.2971380474481,-32.13",POINT (-68.47342514 -33.53829465)
YPF.Md.ViO.IA-20,146192,YPF S.A.,VIZCACHERAS (VIZ),VIZCACHERAS (VIZ),papagayo,CUYANA,Mendoza,973.07 m,2074 m,SERVICIO,INYECTOR DE AGUA,CONVENCIONAL,No informado,no,Petrolífero,Electrosumergible,Extracción Efectiva,2013-12-21,2014-01-11,2014-01-15,2014-01-23,CUYANA,Productiva,ONSHORE,"{""type"":""MultiPolygon"",""coordinates"":[[[[-68.4040036110944,-31.9528876036087],[-68.4022827263489,-31.9572002952707],[-68.3763285573135,-31.9795198493526],[-68.3702911008289,-31.989056012214],[-68.3457378826344,-32.0187996154114],[-68.2971380474481,-32.13",POINT (-68.49506194 -33.53989952)
YPF.Md.L-42h,146241,YPF S.A.,BARRANCAS (BAR),ESTRUCTURA CRUZ DE PIEDRA (ECP),potrerillos,CUYANA,Mendoza,942.36 m,3159 m,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Petrolífero,Electrosumergible,Extracción Efectiva,2003-01-15,2003-03-17,2003-03-22,2003-04-01,CUYANA,Productiva,ONSHORE,"{""type"":""MultiPolygon"",""coordinates"":[[[[-68.4040036110944,-31.9528876036087],[-68.4022827263489,-31.9572002952707],[-68.3763285573135,-31.9795198493526],[-68.3702911008289,-31.989056012214],[-68.3457378826344,-32.0187996154114],[-68.2971380474481,-32.13",POINT (-68.79866753 -33.08030211)
AS.Md.LV-79,146296,YPF S.A.,LA VENTANA (LAV),LA VENTANA (LAV),barrancas,CUYANA,Mendoza,795.31 m,2840 m,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Petrolífero,Bombeo Mecánico,Extracción Efectiva,,,,,CUYANA,Productiva,ONSHORE,"{""type"":""MultiPolygon"",""coordinates"":[[[[-68.4040036110944,-31.9528876036087],[-68.4022827263489,-31.9572002952707],[-68.3763285573135,-31.9795198493526],[-68.3702911008289,-31.989056012214],[-68.3457378826344,-32.0187996154114],[-68.2971380474481,-32.13",POINT (-68.68798124 -33.31728143)
AS.Md.ATN.x-1,146280,YPF S.A.,LA VENTANA (LAV),ATAMISQUI (ATA),barrancas,CUYANA,Mendoza,985.52 m,2500 m,EXPLORACION,EXPLORACION,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,A Abandonar,,,,,CUYANA,Productiva,ONSHORE,"{""type"":""MultiPolygon"",""coordinates"":[[[[-68.4040036110944,-31.9528876036087],[-68.4022827263489,-31.9572002952707],[-68.3763285573135,-31.9795198493526],[-68.3702911008289,-31.989056012214],[-68.3457378826344,-32.0187996154114],[-68.2971380474481,-32.13",POINT (-68.7334383 -33.50286525)
AS.Md.GBB-10,146281,YPF S.A.,LA VENTANA (LAV),GRAN BAJADA BLANCA (Z168),rio blanco,CUYANA,Mendoza,1038.01 m,2413 m,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,En Espera de Reparación,,,,,CUYANA,Productiva,ONSHORE,"{""type"":""MultiPolygon"",""coordinates"":[[[[-68.4040036110944,-31.9528876036087],[-68.4022827263489,-31.9572002952707],[-68.3763285573135,-31.9795198493526],[-68.3702911008289,-31.989056012214],[-68.3457378826344,-32.0187996154114],[-68.2971380474481,-32.13",POINT (-68.61370211 -33.44382054)
AS.Md.GBB-11,146282,YPF S.A.,LA VENTANA (LAV),GRAN BAJADA BLANCA (Z168),rio blanco,CUYANA,Mendoza,1044.19 m,2460 m,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Petrolífero,Electrosumergible,Extracción Efectiva,,,,,CUYANA,Productiva,ONSHORE,"{""type"":""MultiPolygon"",""coordinates"":[[[[-68.4040036110944,-31.9528876036087],[-68.4022827263489,-31.9572002952707],[-68.3763285573135,-31.9795198493526],[-68.3702911008289,-31.989056012214],[-68.3457378826344,-32.0187996154114],[-68.2971380474481,-32.13",POINT (-68.6295459 -33.44301714)
AS.Md.GBB-20,146283,YPF S.A.,LA VENTANA (LAV),GRAN BAJADA BLANCA (Z168),rio blanco,CUYANA,Mendoza,1021.92 m,2460 m,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Petrolífero,Electrosumergible,Extracción Efectiva,,,,,CUYANA,Productiva,ONSHORE,"{""type"":""MultiPolygon"",""coordinates"":[[[[-68.4040036110944,-31.9528876036087],[-68.4022827263489,-31.9572002952707],[-68.3763285573135,-31.9795198493526],[-68.3702911008289,-31.989056012214],[-68.3457378826344,-32.0187996154114],[-68.2971380474481,-32.13",POINT (-68.63620199 -33.43760323)
AS.Md.GBB-3,146284,YPF S.A.,LA VENTANA (LAV),GRAN BAJADA BLANCA (Z168),rio blanco,CUYANA,Mendoza,1053.88 m,2498 m,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,En Reserva para Recup. Sec./Asist.,,,,,CUYANA,Productiva,ONSHORE,"{""type"":""MultiPolygon"",""coordinates"":[[[[-68.4040036110944,-31.9528876036087],[-68.4022827263489,-31.9572002952707],[-68.3763285573135,-31.9795198493526],[-68.3702911008289,-31.989056012214],[-68.3457378826344,-32.0187996154114],[-68.2971380474481,-32.13",POINT (-68.62321526 -33.43497837)
AS.Md.GBB-4,146285,YPF S.A.,LA VENTANA (LAV),GRAN BAJADA BLANCA (Z168),rio blanco,CUYANA,Mendoza,1049.71 m,2453 m,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Bombeo Mecánico,En Reserva para Recup. Sec./Asist.,,,,,CUYANA,Productiva,ONSHORE,"{""type"":""MultiPolygon"",""coordinates"":[[[[-68.4040036110944,-31.9528876036087],[-68.4022827263489,-31.9572002952707],[-68.3763285573135,-31.9795198493526],[-68.3702911008289,-31.989056012214],[-68.3457378826344,-32.0187996154114],[-68.2971380474481,-32.13",POINT (-68.61859355 -33.44347116)
AS.Md.GBB-6,146286,YPF S.A.,LA VENTANA (LAV),GRAN BAJADA BLANCA (Z168),rio blanco,CUYANA,Mendoza,1048.99 m,2445 m,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,A Abandonar,,,,,CUYANA,Productiva,ONSHORE,"{""type"":""MultiPolygon"",""coordinates"":[[[[-68.4040036110944,-31.9528876036087],[-68.4022827263489,-31.9572002952707],[-68.3763285573135,-31.9795198493526],[-68.3702911008289,-31.989056012214],[-68.3457378826344,-32.0187996154114],[-68.2971380474481,-32.13",POINT (-68.62317801 -33.44426615)
AS.Md.GBB-7,146287,YPF S.A.,LA VENTANA (LAV),GRAN BAJADA BLANCA (Z168),rio blanco,CUYANA,Mendoza,1044 m,2470 m,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,En Reserva para Recup. Sec./Asist.,,,,,CUYANA,Productiva,ONSHORE,"{""type"":""MultiPolygon"",""coordinates"":[[[[-68.4040036110944,-31.9528876036087],[-68.4022827263489,-31.9572002952707],[-68.3763285573135,-31.9795198493526],[-68.3702911008289,-31.989056012214],[-68.3457378826344,-32.0187996154114],[-68.2971380474481,-32.13",POINT (-68.63779083 -33.44079686)
AS.Md.LV-19,146288,YPF S.A.,LA VENTANA (LAV),LA VENTANA (LAV),rio blanco,CUYANA,Mendoza,815.09 m,2602 m,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Petrolífero,Electrosumergible,Parado Transitoriamente,,,,,CUYANA,Productiva,ONSHORE,"{""type"":""MultiPolygon"",""coordinates"":[[[[-68.4040036110944,-31.9528876036087],[-68.4022827263489,-31.9572002952707],[-68.3763285573135,-31.9795198493526],[-68.3702911008289,-31.989056012214],[-68.3457378826344,-32.0187996154114],[-68.2971380474481,-32.13",POINT (-68.68496972 -33.33231347)
AS.Md.LV-25,146289,YPF S.A.,LA VENTANA (LAV),LA VENTANA (LAV),rio blanco,CUYANA,Mendoza,807.55 m,2378 m,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Bombeo Mecánico,En Estudio,,,,,CUYANA,Productiva,ONSHORE,"{""type"":""MultiPolygon"",""coordinates"":[[[[-68.4040036110944,-31.9528876036087],[-68.4022827263489,-31.9572002952707],[-68.3763285573135,-31.9795198493526],[-68.3702911008289,-31.989056012214],[-68.3457378826344,-32.0187996154114],[-68.2971380474481,-32.13",POINT (-68.68244275 -33.32543125)
AS.Md.LV-27,146290,YPF S.A.,LA VENTANA (LAV),LA VENTANA (LAV),rio blanco,CUYANA,Mendoza,807.01 m,2549 m,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Electrosumergible,En Estudio,1960-03-17,1960-04-05,1960-04-07,1960-04-19,CUYANA,Productiva,ONSHORE,"{""type"":""MultiPolygon"",""coordinates"":[[[[-68.4040036110944,-31.9528876036087],[-68.4022827263489,-31.9572002952707],[-68.3763285573135,-31.9795198493526],[-68.3702911008289,-31.989056012214],[-68.3457378826344,-32.0187996154114],[-68.2971380474481,-32.13",POINT (-68.69096518 -33.32745129)
AS.Md.LV-49,146291,YPF S.A.,LA VENTANA (LAV),LA VENTANA (LAV),rio blanco,CUYANA,Mendoza,819.58 m,0 m,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,En Estudio,,,,,CUYANA,Productiva,ONSHORE,"{""type"":""MultiPolygon"",""coordinates"":[[[[-68.4040036110944,-31.9528876036087],[-68.4022827263489,-31.9572002952707],[-68.3763285573135,-31.9795198493526],[-68.3702911008289,-31.989056012214],[-68.3457378826344,-32.0187996154114],[-68.2971380474481,-32.13",POINT (-68.68620789 -33.33571031)
AS.Md.LV-73,146292,YPF S.A.,LA VENTANA (LAV),LA VENTANA (LAV),barrancas,CUYANA,Mendoza,819.62 m,2611 m,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,En Estudio,,,,,CUYANA,Productiva,ONSHORE,"{""type"":""MultiPolygon"",""coordinates"":[[[[-68.4040036110944,-31.9528876036087],[-68.4022827263489,-31.9572002952707],[-68.3763285573135,-31.9795198493526],[-68.3702911008289,-31.989056012214],[-68.3457378826344,-32.0187996154114],[-68.2971380474481,-32.13",POINT (-68.68202957 -33.33486749)
AS.Md.LV-74,146293,YPF S.A.,LA VENTANA (LAV),LA VENTANA (LAV),rio blanco,CUYANA,Mendoza,840.92 m,2712 m,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Petrolífero,Electrosumergible,Parado Alta Relación Agua/Petróleo,1960-05-26,1960-06-14,1960-06-28,1960-07-07,CUYANA,Productiva,ONSHORE,"{""type"":""MultiPolygon"",""coordinates"":[[[[-68.4040036110944,-31.9528876036087],[-68.4022827263489,-31.9572002952707],[-68.3763285573135,-31.9795198493526],[-68.3702911008289,-31.989056012214],[-68.3457378826344,-32.0187996154114],[-68.2971380474481,-32.13",POINT (-68.67142826 -33.34883685)
AS.Md.LV-75,146294,YPF S.A.,LA VENTANA (LAV),LA VENTANA (LAV),rio blanco,CUYANA,Mendoza,802.69 m,2393 m,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,En Reserva para Recup. Sec./Asist.,,,,,CUYANA,Productiva,ONSHORE,"{""type"":""MultiPolygon"",""coordinates"":[[[[-68.4040036110944,-31.9528876036087],[-68.4022827263489,-31.9572002952707],[-68.3763285573135,-31.9795198493526],[-68.3702911008289,-31.989056012214],[-68.3457378826344,-32.0187996154114],[-68.2971380474481,-32.13",POINT (-68.67712548 -33.32105413)
AS.Md.PB-106,146299,YPF S.A.,LA VENTANA (LAV),PUNTA DE LAS BARDAS (Z311),rio blanco,CUYANA,Mendoza,1085.64 m,2356 m,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,CUYANA,Productiva,ONSHORE,"{""type"":""MultiPolygon"",""coordinates"":[[[[-68.4040036110944,-31.9528876036087],[-68.4022827263489,-31.9572002952707],[-68.3763285573135,-31.9795198493526],[-68.3702911008289,-31.989056012214],[-68.3457378826344,-32.0187996154114],[-68.2971380474481,-32.13",POINT (-68.63688492 -33.48843984)
AS.Md.PB-108,146300,YPF S.A.,LA VENTANA (LAV),PUNTA DE LAS BARDAS (Z311),rio blanco,CUYANA,Mendoza,1114.75 m,0 m,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,CUYANA,Productiva,ONSHORE,"{""type"":""MultiPolygon"",""coordinates"":[[[[-68.4040036110944,-31.9528876036087],[-68.4022827263489,-31.9572002952707],[-68.3763285573135,-31.9795198493526],[-68.3702911008289,-31.989056012214],[-68.3457378826344,-32.0187996154114],[-68.2971380474481,-32.13",POINT (-68.63901008 -33.53894413)
AS.Md.PB-116,146301,YPF S.A.,LA VENTANA (LAV),PUNTA DE LAS BARDAS (Z311),barrancas,CUYANA,Mendoza,1112.8 m,2216 m,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Petrolífero,Bombeo Mecánico,Extracción Efectiva,,,,,CUYANA,Productiva,ONSHORE,"{""type"":""MultiPolygon"",""coordinates"":[[[[-68.4040036110944,-31.9528876036087],[-68.4022827263489,-31.9572002952707],[-68.3763285573135,-31.9795198493526],[-68.3702911008289,-31.989056012214],[-68.3457378826344,-32.0187996154114],[-68.2971380474481,-32.13",POINT (-68.64351041 -33.53525343)
AS.Md.PB-117,146302,YPF S.A.,LA VENTANA (LAV),PUNTA DE LAS BARDAS (Z311),barrancas,CUYANA,Mendoza,1113.88 m,2247 m,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Petrolífero,Electrosumergible,Extracción Efectiva,,,,,CUYANA,Productiva,ONSHORE,"{""type"":""MultiPolygon"",""coordinates"":[[[[-68.4040036110944,-31.9528876036087],[-68.4022827263489,-31.9572002952707],[-68.3763285573135,-31.9795198493526],[-68.3702911008289,-31.989056012214],[-68.3457378826344,-32.0187996154114],[-68.2971380474481,-32.13",POINT (-68.64765405 -33.53125915)
AS.Md.PB-123,146303,YPF S.A.,LA VENTANA (LAV),PUNTA DE LAS BARDAS (Z311),barrancas,CUYANA,Mendoza,1088.7 m,2223 m,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,CUYANA,Productiva,ONSHORE,"{""type"":""MultiPolygon"",""coordinates"":[[[[-68.4040036110944,-31.9528876036087],[-68.4022827263489,-31.9572002952707],[-68.3763285573135,-31.9795198493526],[-68.3702911008289,-31.989056012214],[-68.3457378826344,-32.0187996154114],[-68.2971380474481,-32.13",POINT (-68.66678172 -33.53494858)
AS.Md.PB-124,146304,YPF S.A.,LA VENTANA (LAV),PUNTA DE LAS BARDAS (Z311),barrancas,CUYANA,Mendoza,1111.24 m,2277 m,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Petrolífero,Bombeo Mecánico,Extracción Efectiva,,,,,CUYANA,Productiva,ONSHORE,"{""type"":""MultiPolygon"",""coordinates"":[[[[-68.4040036110944,-31.9528876036087],[-68.4022827263489,-31.9572002952707],[-68.3763285573135,-31.9795198493526],[-68.3702911008289,-31.989056012214],[-68.3457378826344,-32.0187996154114],[-68.2971380474481,-32.13",POINT (-68.65213926 -33.52711882)
AS.Md.PB-130,146305,YPF S.A.,LA VENTANA (LAV),PUNTA DE LAS BARDAS (Z311),rio blanco,CUYANA,Mendoza,1072.67 m,0 m,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,A Abandonar,,,,,CUYANA,Productiva,ONSHORE,"{""type"":""MultiPolygon"",""coordinates"":[[[[-68.4040036110944,-31.9528876036087],[-68.4022827263489,-31.9572002952707],[-68.3763285573135,-31.9795198493526],[-68.3702911008289,-31.989056012214],[-68.3457378826344,-32.0187996154114],[-68.2971380474481,-32.13",POINT (-68.65305142 -33.48667646)
AS.Md.PB-131,146306,YPF S.A.,LA VENTANA (LAV),PUNTA DE LAS BARDAS (Z311),rio blanco,CUYANA,Mendoza,1074.72 m,2473 m,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,En Reserva para Recup. Sec./Asist.,,,,,CUYANA,Productiva,ONSHORE,"{""type"":""MultiPolygon"",""coordinates"":[[[[-68.4040036110944,-31.9528876036087],[-68.4022827263489,-31.9572002952707],[-68.3763285573135,-31.9795198493526],[-68.3702911008289,-31.989056012214],[-68.3457378826344,-32.0187996154114],[-68.2971380474481,-32.13",POINT (-68.64843466 -33.48289548)
AS.Md.PB-140,146307,YPF S.A.,LA VENTANA (LAV),PUNTA DE LAS BARDAS (Z311),rio blanco,CUYANA,Mendoza,1084.28 m,2323 m,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,CUYANA,Productiva,ONSHORE,"{""type"":""MultiPolygon"",""coordinates"":[[[[-68.4040036110944,-31.9528876036087],[-68.4022827263489,-31.9572002952707],[-68.3763285573135,-31.9795198493526],[-68.3702911008289,-31.989056012214],[-68.3457378826344,-32.0187996154114],[-68.2971380474481,-32.13",POINT (-68.67991482 -33.52405607)
AS.Md.PB-148,146308,YPF S.A.,LA VENTANA (LAV),PUNTA DE LAS BARDAS (Z311),rio blanco,CUYANA,Mendoza,1052.3 m,2455 m,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Inyección de Agua,Sin Sistema de Extracción,En Inyección Efectiva,,,,,CUYANA,Productiva,ONSHORE,"{""type"":""MultiPolygon"",""coordinates"":[[[[-68.4040036110944,-31.9528876036087],[-68.4022827263489,-31.9572002952707],[-68.3763285573135,-31.9795198493526],[-68.3702911008289,-31.989056012214],[-68.3457378826344,-32.0187996154114],[-68.2971380474481,-32.13",POINT (-68.6357009 -33.44639268)
AS.Md.PB-150,146309,YPF S.A.,LA VENTANA (LAV),PUNTA DE LAS BARDAS (Z311),rio blanco,CUYANA,Mendoza,1007 m,2465 m,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,CUYANA,Productiva,ONSHORE,"{""type"":""MultiPolygon"",""coordinates"":[[[[-68.4040036110944,-31.9528876036087],[-68.4022827263489,-31.9572002952707],[-68.3763285573135,-31.9795198493526],[-68.3702911008289,-31.989056012214],[-68.3457378826344,-32.0187996154114],[-68.2971380474481,-32.13",POINT (-68.6499047 -33.4432695)
AS.Md.PB-156,146310,YPF S.A.,LA VENTANA (LAV),PUNTA DE LAS BARDAS (Z311),rio blanco,CUYANA,Mendoza,971.57 m,2348 m,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,En Reserva para Recup. Sec./Asist.,,,,,CUYANA,Productiva,ONSHORE,"{""type"":""MultiPolygon"",""coordinates"":[[[[-68.4040036110944,-31.9528876036087],[-68.4022827263489,-31.9572002952707],[-68.3763285573135,-31.9795198493526],[-68.3702911008289,-31.989056012214],[-68.3457378826344,-32.0187996154114],[-68.2971380474481,-32.13",POINT (-68.68424437 -33.46279598)
AS.Md.PB-166,146311,YPF S.A.,LA VENTANA (LAV),PUNTA DE LAS BARDAS (Z311),rio blanco,CUYANA,Mendoza,1040 m,2480 m,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,En Espera de Reparación,,,,,CUYANA,Productiva,ONSHORE,"{""type"":""MultiPolygon"",""coordinates"":[[[[-68.4040036110944,-31.9528876036087],[-68.4022827263489,-31.9572002952707],[-68.3763285573135,-31.9795198493526],[-68.3702911008289,-31.989056012214],[-68.3457378826344,-32.0187996154114],[-68.2971380474481,-32.13",POINT (-68.64624233 -33.45559315)
AS.Md.PB-168,146312,YPF S.A.,LA VENTANA (LAV),PUNTA DE LAS BARDAS (Z311),rio blanco,CUYANA,Mendoza,1060.63 m,2475 m,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,En Estudio,,,,,CUYANA,Productiva,ONSHORE,"{""type"":""MultiPolygon"",""coordinates"":[[[[-68.4040036110944,-31.9528876036087],[-68.4022827263489,-31.9572002952707],[-68.3763285573135,-31.9795198493526],[-68.3702911008289,-31.989056012214],[-68.3457378826344,-32.0187996154114],[-68.2971380474481,-32.13",POINT (-68.63637482 -33.45989248)
AS.Md.PB-16,146313,YPF S.A.,LA VENTANA (LAV),PUNTA DE LAS BARDAS (Z311),rio blanco,CUYANA,Mendoza,1069.21 m,2391 m,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,CUYANA,Productiva,ONSHORE,"{""type"":""MultiPolygon"",""coordinates"":[[[[-68.4040036110944,-31.9528876036087],[-68.4022827263489,-31.9572002952707],[-68.3763285573135,-31.9795198493526],[-68.3702911008289,-31.989056012214],[-68.3457378826344,-32.0187996154114],[-68.2971380474481,-32.13",POINT (-68.67449619 -33.48037502)
AS.Md.PB-174,146314,YPF S.A.,LA VENTANA (LAV),PUNTA DE LAS BARDAS (Z311),rio blanco,CUYANA,Mendoza,1092.85 m,2232 m,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Bombeo Mecánico,En Reserva para Recup. Sec./Asist.,,,,,CUYANA,Productiva,ONSHORE,"{""type"":""MultiPolygon"",""coordinates"":[[[[-68.4040036110944,-31.9528876036087],[-68.4022827263489,-31.9572002952707],[-68.3763285573135,-31.9795198493526],[-68.3702911008289,-31.989056012214],[-68.3457378826344,-32.0187996154114],[-68.2971380474481,-32.13",POINT (-68.6565477 -33.54065295)
AS.Md.PB-181,146315,YPF S.A.,LA VENTANA (LAV),PUNTA DE LAS BARDAS (Z311),rio blanco,CUYANA,Mendoza,1013.56 m,2444 m,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,En Reserva para Recup. Sec./Asist.,,,,,CUYANA,Productiva,ONSHORE,"{""type"":""MultiPolygon"",""coordinates"":[[[[-68.4040036110944,-31.9528876036087],[-68.4022827263489,-31.9572002952707],[-68.3763285573135,-31.9795198493526],[-68.3702911008289,-31.989056012214],[-68.3457378826344,-32.0187996154114],[-68.2971380474481,-32.13",POINT (-68.67307318 -33.4637881)
